Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
NKILA	32.1450943609602	0.013783225651454702	0.10413258215062814	0.8475808942744399	0.9073849991707695	FALSE
PEAK1	2951.853820426101	0.013782938525418413	0.052104793038581745	0.7743627119434968	0.8589530909371041	FALSE
PEMT	318.58707060501564	0.013761423169479989	0.05670316600730987	0.7948268821335277	0.8731729045878067	FALSE
TFAM	474.7767307382982	0.013739865872260339	0.08318315494032129	0.8404875265103346	0.9029679208219722	FALSE
LHFPL3	307.6619633487591	0.013713585770667547	0.09485569389399386	0.8473008143943679	0.907264616825664	FALSE
FUT8	1020.2710938649124	0.013666548435657344	0.0767859787070895	0.8307562651467465	0.8970145562452408	FALSE
SNORA65	3.649522313501858	0.013662796471996667	0.122655871600513	0.8321290798700964	0.8978224488092684	FALSE
DBR1	168.30439501263038	0.013658542069560152	0.079474955020664	0.837377694405224	0.9007994160541108	FALSE
LINC02583	2.39738906217862	0.013654907276297854	0.13072649922593993	0.8052061552436405	0.8798380599915132	FALSE
ZNF714	500.9489923818626	0.013642574965087908	0.07993611853334211	0.846687060163076	0.906734664167905	FALSE
MS4A8	21.85966044427548	0.013614996661102273	0.1147353597921065	0.8454987687765528	0.9061403471363692	FALSE
MTUS1	2879.7493389723486	0.013602533979600836	0.10990067047607804	0.8539828886051661	0.9113078634136427	FALSE
LINC00661	3.469458813391963	0.013593684217812598	0.13077065741089625	0.8064868948907151	0.8806903664121083	FALSE
RNU1-155P	2.058992225467966	0.01356639026216515	0.13143545678628052	0.8022319504704228	0.8779198925930294	FALSE
MLLT6	13086.372862718894	0.013556604259974445	0.10005291721938915	0.8207189416878817	0.8900917445264568	FALSE
RFX3	785.3830549800789	0.013555376376496045	0.08845068708402969	0.8460787815437227	0.9063376446934442	FALSE
MYO9A	4047.409523680455	0.013542778657556544	0.06193399616636534	0.8043293887147003	0.8793443126394058	FALSE
EHD1	1567.7489447063535	0.013520313726607691	0.09495746868397538	0.8452082629302231	0.906083523227436	FALSE
DCHS2	720.0836247764448	0.013501093294126366	0.08907836404258106	0.8479741634120523	0.907603541650865	FALSE
DCAF12	484.13423619463146	0.013498614441693759	0.060800683587119674	0.8069522971346377	0.8808712977924813	FALSE
RNU6-495P	2.1086697492600157	0.01349694055248482	0.12981690154091427	0.8133825295614316	0.8851935653681153	FALSE
GFPT2	615.5211687376976	0.013482338619515416	0.06760249441312552	0.8218536956214163	0.8907241170422054	FALSE
WRAP73	358.54548336767834	0.01347941241945412	0.05881911423533753	0.8004447147798985	0.8769457004422797	FALSE
KIF15	43.78507664426655	0.013477695680742478	0.09926113780641665	0.8524090892505493	0.9103330740748212	FALSE
CMKLR1	83.17302866774304	0.013448589050652783	0.11023505367127391	0.8504762785810414	0.9092613006387633	FALSE
MIR4664	15.08450108771987	0.013437437522802234	0.12525361053255651	0.8272102714042959	0.8944123149908909	FALSE
NDUFV3	675.9238373647784	0.013423334413836708	0.0724526668069181	0.8307515518124474	0.8970145562452408	FALSE
TNNT3	10.295034180515035	0.013420032564141093	0.10933164334672664	0.8523766910038201	0.9103330740748212	FALSE
COL20A1	1431.4041328449362	0.013415331994141591	0.10210333390284955	0.8604672542535047	0.9152835084044063	FALSE
INSRR	16.23865122404931	0.01340647196812323	0.13554343320735496	0.773839472345605	0.8586879884118075	FALSE
LDLRAD3	458.25257768464786	0.01340612276571395	0.08930887239792405	0.8475291422450847	0.9073849991707695	FALSE
SCAMP4	2138.6788642417355	0.013399391089523871	0.09211336526890605	0.8415658735816445	0.9036573963777791	FALSE
DINOL	3.327676593346261	0.013394850595465791	0.12505597665348306	0.8305935766813031	0.8970145562452408	FALSE
MCM7	1321.7889234026838	0.01338875301057294	0.10388187922302683	0.8885975297082594	0.9331079833746447	FALSE
SCEL	6.714169406115717	0.013357644659635482	0.12288793025452917	0.8363005836347998	0.9000748923633209	FALSE
SLC6A12	1185.7490744725617	0.013347076306379472	0.09894373369828988	0.9082823943289371	0.9445287672541453	FALSE
IQCG	292.54915157567046	0.013326843651411065	0.0631506995239094	0.8150183628377681	0.8863794176484482	FALSE
RNU6-875P	1.8352153704907264	0.013312477515263169	0.13215992494441883	0.8020546577419501	0.8779198925930294	FALSE
SCNN1D	1354.7819223701058	0.013307579441968378	0.10184054119587846	0.8627742128798719	0.9168427853145497	FALSE
WDR73	838.7791834090672	0.01329451937994763	0.046506063408882664	0.7754719910761718	0.8597910020688586	FALSE
DNAH8	14.373965733591252	0.013268326136182718	0.13593461878384466	0.7749882629569056	0.8594408321997601	FALSE
THG1L	117.41301377623742	0.01323833227072358	0.06073565567338996	0.8105801239614265	0.8832730482542352	FALSE
CLIC3	16.49117800824783	0.013225419233485485	0.12016738885992032	0.8411394241953709	0.9034273806240921	FALSE
NUP93-DT	9.765491668921372	0.01321349192819827	0.11432438394146384	0.849057259501431	0.9083337339130498	FALSE
NPRL3	2513.4315658834203	0.013209730416005842	0.058592904645274564	0.8049594824663846	0.8797027007504882	FALSE
KCNE2	11.383353168550572	0.013200654182564175	0.10332424400903402	0.8552371411169158	0.9118386956568598	FALSE
ZNFX1	1634.1368389085708	0.013191263198052913	0.05581440820748766	0.797130564467212	0.8745285575473697	FALSE
LRRC75B	693.2634563579253	0.013191057486868038	0.07443902623029706	0.8393405420232957	0.9021167044460906	FALSE
LOC102724587	3.5328780479125506	0.013155934535994366	0.13284526422959603	0.8002055562519859	0.8768095727417413	FALSE
ITGAE	123.02547624275347	0.013147273122120464	0.07232198479715292	0.8346783608190729	0.899343736979677	FALSE
LOC102725254	5.555479716960545	0.013134906031349855	0.12656138703205094	0.8305931958159578	0.8970145562452408	FALSE
THAP1	105.49465006282591	0.01312896267178143	0.07076562497873928	0.8315920859162751	0.8974968662861424	FALSE
TBC1D3C	29.885205446515457	0.013127454393233453	0.14182792840446232	0.635682102208631	0.7563427590311841	FALSE
AP4B1-AS1	26.814728448651884	0.013106564557132994	0.0956631135628205	0.8545662016302464	0.9113582043145423	FALSE
MEDAG	23.239530493087297	0.013066342706364408	0.1297531498933079	0.819924437760552	0.8895597265030596	FALSE
NANOGP8	9.050432065717047	0.01305850639426242	0.12312298887613403	0.8403392405946515	0.9028553972952211	FALSE
CRY1	283.4203002281504	0.013057902269549167	0.08923738294578627	0.8526479425329274	0.9105199748315423	FALSE
RUNX3	89.52112116096626	0.01304024166663796	0.12774937983615006	0.8278959288295752	0.8949423243503157	FALSE
RPL27	618.5575180011564	0.013039995438057615	0.08303176556833564	0.8481731721248915	0.9077316622853211	FALSE
MIR548AE2	2.580875739871838	0.01302995364054388	0.13367825555543722	0.7931775144342696	0.8718789431655615	FALSE
PER3	1475.416288190288	0.01302870780837696	0.08402785212834242	0.853299381399758	0.9109079834896423	FALSE
TNFRSF4	21.677354215604886	0.013010465796179295	0.11177548283832081	0.8530885138590337	0.9108204962110442	FALSE
THAP3	296.05884997994076	0.012999462430232261	0.0640270686872369	0.8214666188759387	0.89051540651172	FALSE
DCPS	349.554993284809	0.012978418633323278	0.05667812935118651	0.7857615821585535	0.8668810796529691	FALSE
PAAF1	1396.4676841821533	0.012939279725955129	0.057249512282036466	0.8073068395239008	0.8810023992902147	FALSE
ANKS6	641.441160803902	0.012931784870724909	0.08150889483387713	0.849360584620177	0.9084503342113298	FALSE
DDX55	433.88997921746505	0.012923336418574662	0.07657550333741446	0.8285356039590799	0.8953378514837262	FALSE
EMC2	772.432674318285	0.012892551192713757	0.08276824816272502	0.8498341741859193	0.9087870283301753	FALSE
ACYP1	186.73179247554378	0.012883537359908902	0.061876962287251494	0.8179961191206186	0.8882428761578112	FALSE
AQR	1048.553048737508	0.012874147784752335	0.07119101960218123	0.8371939245934221	0.9006872405864018	FALSE
SDR9C7	5.391863461728871	0.012863617625895638	0.12111731648188213	0.8449331043782393	0.9058309663947294	FALSE
LINC01750	176.3672341524613	0.012829658642250845	0.10486634661950191	0.8593386477632403	0.9145929761772328	FALSE
CCR1	23.21132940567485	0.012792786230345727	0.12533364281870182	0.06618398192562791	0.16875514749849344	FALSE
BVES-AS1	15.073188957193544	0.01277386764300945	0.12672171589158174	0.956396999389238	0.9740552613791179	FALSE
CAMK2N2	885.6536001645752	0.01277358955387797	0.09870241041129542	0.8661500410628605	0.9190649272277279	FALSE
DBP	1076.6361742925876	0.012772109748532707	0.08682612361017351	0.854081650318196	0.9113170247584028	FALSE
STIM1-AS1	15.024985133183195	0.012759429731019869	0.12930741456705253	0.8230643277683357	0.8916081159055704	FALSE
TMEM52B	99.11035037598529	0.012746829928849453	0.12757850721146985	0.8311106593048794	0.8972310876117566	FALSE
GLIPR2	226.01129798744566	0.012725476105384641	0.10466977621098802	0.8596595134105317	0.9148068789974848	FALSE
MCCD1	2.0583755650209397	0.012710124020398351	0.1312803845003304	0.8151444502828084	0.8864323194087715	FALSE
ARMCX6	294.02551644714055	0.012707535501995996	0.06204987906223817	0.8208852284840622	0.8902224004195912	FALSE
MYO5C	221.96608452209102	0.012665616147174324	0.08728703236069985	0.8558139437388017	0.9120288999612983	FALSE
GOLT1A	44.19293334482829	0.0126503637152532	0.09786212475533855	0.8608176413028762	0.9154258345479246	FALSE
FSD2	50.412555920186556	0.012647525290573171	0.11583696371228304	0.8556893261945742	0.9119810072743699	FALSE
ARFIP1	314.26444760650884	0.012645168766767429	0.06634297933492628	0.8328332706728507	0.8982012264318712	FALSE
FGFR2	2559.4937473844066	0.012619674923935904	0.113757038664626	0.858240146582442	0.913806206305361	FALSE
LOC105371485	66.67586786021077	0.012606110540825893	0.10284337786842912	0.8613282524739327	0.9157931583468878	FALSE
ZNF337	536.0751195933583	0.012578566002484933	0.06480825559568168	0.8286421833882381	0.8954107558236274	FALSE
TBL1XR1-AS1	2.561337098726909	0.01257438545238068	0.1307052553403374	0.8180122451144056	0.8882428761578112	FALSE
METTL2B	753.5561975882741	0.012573642236012	0.05682424332949109	0.810271975294003	0.8830633686470039	FALSE
CFAP100	53.934394239471786	0.012548947993205242	0.10304394614361169	0.8624521740766986	0.9166707757899426	FALSE
AGL	788.3823535510423	0.012545704892784042	0.07607202850673907	0.8466083409121807	0.9066927784870943	FALSE
LOC100506474	26.78299516623537	0.012539219227661175	0.10637320622579918	0.8605782838664849	0.915359077886422	FALSE
ZBTB48	532.1434349742236	0.012538725669846602	0.09559018591068695	0.8573471695352936	0.9131658794890531	FALSE
LOC124909383	4.106005485466868	0.01251212990077834	0.12269888769360919	0.8462607787218601	0.90642735798847	FALSE
TMEM88	59.95969967315764	0.01249234026572031	0.09897284912091109	0.8623810167029013	0.9166706093381757	FALSE
SPAG1	155.0347405213074	0.012488238758361513	0.08601235970559315	0.8574952615738051	0.9131829888326919	FALSE
POC1B-GALNT4	35.449570850349666	0.012483672556866396	0.13252492607812721	0.8136305691611292	0.8853612516989705	FALSE
WDR31	401.02715376625815	0.012481530886248331	0.0732962038365149	0.8437821902698452	0.9050633445627071	FALSE
CLIP1	3867.6470479548534	0.012466863014079873	0.058575115671022346	0.8241318891084441	0.8923904832065893	FALSE
PSG8	4.229102467926534	0.012459466218728713	0.1263138334574582	0.8386354087106962	0.9016551651420842	FALSE
ZUP1	182.22625812468777	0.01243911547215753	0.06529724095283282	0.8319897934429411	0.8977991115063546	FALSE
PRB4	1.9928535114340522	0.012436794722873084	0.1319931386115425	0.8158757885687343	0.8868063506915846	FALSE
LOC105374085	14.898183744007817	0.012409790391328087	0.11071511610786768	0.8607090580828308	0.9153881724988667	FALSE
BLOC1S5-TXNDC5	4.528789522614183	0.012392756857409138	0.138368485319756	0.751791840553601	0.8435456726768471	FALSE
C1QTNF3-AMACR	64.24988633423314	0.012339369950989467	0.12878302605396144	0.832788739952069	0.8981955163713905	FALSE
RIMBP3B	10.245809891245294	0.012333396928335029	0.13882401479710874	0.7475729355003184	0.8405009400065463	FALSE
TMEM117	144.4696758445917	0.012304123266283341	0.06755382024691828	0.8374066212234639	0.9007994160541108	FALSE
EEIG1	7115.122134759953	0.012264050066380138	0.10312096284685714	0.8662174891344724	0.9190938939173275	FALSE
STRC	546.298439727231	0.012258831531099187	0.07925011973298027	0.8535230496166557	0.9110294983831996	FALSE
LINC00665	829.2772478610481	0.012251160436020576	0.05240082558584467	0.8022287022378152	0.8779198925930294	FALSE
APOBEC4	6.489832280876597	0.012249272605546507	0.13250932635516627	0.8140605156288361	0.8856743179399893	FALSE
USP4	1595.3902371566192	0.012229504887058935	0.038828431393487024	0.7442973872032752	0.8380942345232354	FALSE
ZMPSTE24	627.5155877573001	0.01221855816406302	0.04946998492372382	0.7929610573709025	0.8717925523645519	FALSE
NDUFAF3	920.5187291047363	0.012212491019784366	0.06371587314742688	0.8355063553729047	0.8996161489977228	FALSE
PIDD1	1137.1025309185202	0.012193510837300133	0.09877672139108772	0.8667354478228247	0.9193025933169672	FALSE
PXT1	3.9313571069091156	0.012191009685620369	0.12490117323842446	0.8440385903281112	0.9052535330674251	FALSE
SLC49A4	291.9587428213567	0.012187433468819892	0.0820162897085856	0.8574793975632524	0.9131829888326919	FALSE
KRT13	10.096977430025373	0.012185464197855536	0.128518786026416	0.8352878270000159	0.8995179039271788	FALSE
AQP5-AS1	2.449255464424302	0.012167771420538149	0.12873268848298852	0.8339422203656801	0.8989313607671116	FALSE
FAM217A	7.977265023167916	0.012158737001331483	0.1278025457174453	0.8380194634471209	0.9012631930369748	FALSE
SOX10	4833.094212728934	0.012158576491303868	0.118733830964333	0.858774054386207	0.9141195783971473	FALSE
EN1	7.199851136513947	0.012141236407181798	0.13180147092900824	0.8227270383044887	0.8913752359726611	FALSE
GOLM2	3037.0553862556612	0.012120521247937086	0.04608061494534459	0.7807268827066572	0.8632341479386011	FALSE
ZNF574	1114.1572997470482	0.012077330745935365	0.07790945406364785	0.8554834634184392	0.9118997821980684	FALSE
LOC101929552	19.243562493189867	0.012074993923792124	0.09850450477244606	0.8676933629017034	0.9196431386007964	FALSE
INVS	383.0532623153785	0.01206811464903969	0.06072113538386577	0.8271795343044589	0.8944123149908909	FALSE
DNAJC2	603.0712542773001	0.012066653624798807	0.053078812166221345	0.8070170235457341	0.8808999476925875	FALSE
HOXA3	2.3278784486981485	0.01200847658767105	0.13447090492626804	0.8040974230014353	0.8793443126394058	FALSE
NT5DC4	11.807342367956803	0.012000785468582216	0.1335642451273512	0.8136567365561305	0.8853612516989705	FALSE
IGF1R	2326.7907096259446	0.01197650232302469	0.06849431207569576	0.843313436680291	0.9047725168714076	FALSE
MIR4737	32.983710372560466	0.011941783725647357	0.09312333067906477	0.8672669279251899	0.9194454121992252	FALSE
TMEM256	45.60446369825847	0.011922358723869587	0.0958986306378673	0.8678779649377467	0.9197307447553831	FALSE
LCN2	5.091343955016078	0.011916601459236977	0.13762384152123572	0.775005988952457	0.8594408321997601	FALSE
H4C3	47.03565427437939	0.011907138367212418	0.1324212150627155	0.8175889015291092	0.8880359239800897	FALSE
HDAC10	2057.958576919268	0.011881332366250209	0.089387720779445	0.8601246365389041	0.9151742123936134	FALSE
FCMR	15.809888286360268	0.011861027182200029	0.10944155442991393	0.8679828328540669	0.9197307447553831	FALSE
PIEZO2	559.4218764327467	0.011819773881909468	0.11979337714113727	0.8603644827819261	0.9152755496136018	FALSE
CREBRF	2018.4773591052726	0.011810802478420998	0.0734546084514532	0.8282494790716279	0.8951976900334139	FALSE
OR1F1.1	97.55182442892193	0.01178588927669589	0.06921398571052852	0.8460118918007806	0.9063376446934442	FALSE
VIM-AS1	6.423051727195743	0.011759991420892273	0.1256177939996498	0.8490928521756663	0.9083337339130498	FALSE
SLC35A1	361.8060548039913	0.01175060945438987	0.05562988710897272	0.8192876753210485	0.8890795668854914	FALSE
LVRN	10.174571105773568	0.01174736355099157	0.12457267830952981	0.8513811043972082	0.9098887134388837	FALSE
CRYGN	70.62760132979137	0.01170465594176605	0.09417153155817486	0.8713520186258381	0.9220630707891965	FALSE
MIR5087	4.107566406882544	0.011692525984262203	0.12284842013438944	0.8557346773112932	0.9119868823561509	FALSE
BAAT	65.09046102685657	0.011685319393267878	0.08537432345209267	0.865414661718078	0.9187530694268071	FALSE
PIAS3	946.99309010333	0.01167169874237385	0.07491003133598939	0.8559259980953045	0.9121058536634257	FALSE
CXCL8	22.58947931318883	0.011670269568663743	0.12027429083687326	0.8633645181070441	0.9172997562659637	FALSE
FN1	5599.824838231569	0.011616167848593659	0.09538695754553574	0.873099402751323	0.9232719663610165	FALSE
HES4	403.70382564506696	0.011604445538555773	0.11487319659358508	0.8682649186936111	0.9198998591210771	FALSE
CFAP74	422.00800737819054	0.011599231996868502	0.06189869254478711	0.8359672576645727	0.8999276963299975	FALSE
NR2C2AP	137.82372380239775	0.01159119626510599	0.06907967766176777	0.8492487718598078	0.9083784049673967	FALSE
ALPL	1422.2839875909694	0.011588425905663644	0.1051276830821676	0.8730818239154532	0.9232719663610165	FALSE
RN7SL797P	2.8966317818671836	0.011583027190300367	0.12951996565323715	0.8388750214528427	0.9018280732177362	FALSE
LOC101927948	5.52592608551512	0.011576578820143667	0.12555023793544684	0.8533725277391586	0.910911307703293	FALSE
ZBTB26	191.04622860882762	0.01155100508399049	0.06967742839619061	0.8497103690826173	0.9087395360448155	FALSE
GM2A	1154.8234209889777	0.011527984662112033	0.08031107646830488	0.8793446630757245	0.9275623457344708	FALSE
CAAP1	231.61950529628277	0.01149598324352762	0.07972020155097782	0.8630331127633617	0.9170327709514889	FALSE
MIR4489	2.2717499619668766	0.011453077480867054	0.13078358023229256	0.8351198406293798	0.8995179039271788	FALSE
ZNF646	1113.5440603177635	0.011449773741368439	0.08458961724507531	0.8689362775831295	0.9202895636432828	FALSE
SAMD4A	1590.1207734369357	0.01144537195092583	0.08254143961692186	0.8649837701659662	0.9183382091939197	FALSE
RBBP8	233.752028748311	0.01143227103971771	0.1098705411380865	0.8730938307893401	0.9232719663610165	FALSE
TMEM184A	52.57547849963607	0.011421391679890957	0.1226823015829226	0.8608409898791356	0.9154258345479246	FALSE
PIGL	342.52971429394586	0.01140257931447044	0.06272608816250043	0.8402573068313515	0.9028477009144942	FALSE
RN7SL150P	10.994351488040149	0.01137795261524653	0.10931236116070561	0.8738863822348022	0.9238481140721849	FALSE
ZNF503-AS1	11.742887126139124	0.011362970434450054	0.11831866633308935	0.8670773932765574	0.919418918938436	FALSE
GPHA2	2.4229772252374335	0.011324192586149544	0.1309894592678383	0.8351900108062028	0.8995179039271788	FALSE
MIR558	2.151112731752581	0.011267606129885066	0.1318214707915601	0.8316578275493447	0.8975255038779746	FALSE
RNU6-1149P	2.051471325273797	0.011259903830662471	0.13153318805762973	0.8337026445175373	0.8987577555119125	FALSE
RN7SL311P	2.232478162890891	0.011228180952617314	0.13030386943521455	0.8401291381113526	0.9027523577565285	FALSE
SPATA22	8.982777234286116	0.011222158384542071	0.12765927990325998	0.8502812764404799	0.9090952772068314	FALSE
MIR17HG	3.865346975977769	0.011219472952014475	0.1256109473831333	0.8566904740799365	0.9127505507138558	FALSE
HERPUD2	505.86170502591966	0.01121933671802405	0.0815843757006467	0.8686058124644063	0.9200501693010914	FALSE
LINC02212	4.153972020191405	0.011213597462080286	0.13384269324602435	0.8186321775524616	0.8886631168688806	FALSE
KRT10	127.02807116802437	0.011208172492829798	0.08489403319907156	0.8707749356667833	0.9216738964341513	FALSE
SBSN	4.334114529337464	0.011201347923539945	0.12630030411266924	0.8527997239566999	0.9105971025148921	FALSE
ACSF3	940.9080039373351	0.011174722136737137	0.07735856554891972	0.8638364804848778	0.9176308450700614	FALSE
C20orf202	12.021345190058808	0.011169190583677135	0.10363108846676232	0.877668886737534	0.926477734722661	FALSE
LINC00964	27.664184414671958	0.011133668033983607	0.11027916483589713	0.876190433457973	0.9256426878360753	FALSE
SRFBP1	140.91650224116668	0.011104113230084759	0.06602028511272713	0.8511574378829053	0.9097770961393037	FALSE
PROM2	218.8062683299056	0.011097320887145655	0.11466928997804592	0.8739848171154209	0.923866846758691	FALSE
MRI1	657.3646815031844	0.011044814642278473	0.0866578914644368	0.87396702166996	0.923866846758691	FALSE
ZRANB2	1696.1339748572855	0.010997976965066587	0.0575387693506097	0.83447427407637	0.8992084862622981	FALSE
SLC9A3R2	2363.379331695376	0.01098277849708292	0.08862846115126757	0.8737181358826267	0.9237129066007063	FALSE
CCNL1	532.7282846786679	0.010951310615884046	0.08431507706989586	0.8775760094906129	0.9264386053002389	FALSE
GOLGA8B	2828.734210807498	0.010887578616452474	0.10403066274819993	0.8810552809370481	0.9287344321415664	FALSE
FNDC7	9.125728284415711	0.010867758716568645	0.12327993548435814	0.8661447630083732	0.9190649272277279	FALSE
MLLT3	717.2685814138354	0.010839779728848871	0.07401333621064643	0.8670683985048984	0.919418918938436	FALSE
VGLL2	1.8859158405705212	0.010816175725913474	0.13127358726964788	0.8419783414015234	0.9039730188025993	FALSE
HSPB7	87.66606809035711	0.010810898858448995	0.11779212800266962	0.8743116575348453	0.9240843281909451	FALSE
MIB2	5957.026677132811	0.010807614021962678	0.0960108103707192	0.8816797905781797	0.929083675470249	FALSE
SERPINA5	8.906006051836762	0.010805202243192027	0.13594962089825224	0.8133234392846205	0.8851935653681153	FALSE
LINC02092	2.438878688300238	0.01079956473457671	0.1305132742748195	0.8447202803413028	0.9057300542188808	FALSE
VWA1	2270.597387870763	0.010783158255455207	0.11552168135105452	0.8831063288748106	0.9300878489207128	FALSE
GSTM5	525.7228763698814	0.010781502886567238	0.12261600205020087	0.802128763841949	0.8779198925930294	FALSE
COL19A1	177.8670390444843	0.010707068177987783	0.08828598207896976	0.8785716265549807	0.9270717915171073	FALSE
CDX1	3.428772252075769	0.010682850769273859	0.12372432866845444	0.8668735742284144	0.9193639036940867	FALSE
AGMO	21.319326570269382	0.01068264746814045	0.11858096987581666	0.8754545313861095	0.925083866253442	FALSE
KCNK17	8.800998775026159	0.010676833882488416	0.12112218256033498	0.8722001342250737	0.9226893109792783	FALSE
EMSY	663.675778243724	0.010604166752212183	0.06807982455847705	0.8640442565683932	0.9176812248939249	FALSE
ACTN1-DT	3.80801903330347	0.010594975753286235	0.12409075467688668	0.8671996827492849	0.9194454121992252	FALSE
TMEM87A	764.9879097207668	0.01059442705480489	0.08034716749759437	0.8715251950818756	0.9221610707563809	FALSE
LOC105373951	64.36888710923523	0.010591858948057049	0.072834926607263345	0.8673799792404379	0.9194454121992252	FALSE
EOMES	5.4097559822192975	0.010579567759564907	0.12363508471032263	0.8683433538243647	0.9198998591210771	FALSE
SMG5	5230.5729890360035	0.010567345192852098	0.06777955749180271	0.8518919102516741	0.9100809940644308	FALSE
CCIN	22.860039784839387	0.010562255376091212	0.1124802962488999	0.8505785899299962	0.9093282156016194	FALSE
CT62	4.582769875406774	0.010558055184923459	0.12980450254593617	0.8489537562467719	0.9083034907959056	FALSE
ITSN2	1947.8594662824057	0.010539732982423135	0.056432871636107905	0.8412688149904938	0.903472231430748	FALSE
CTAGE15	4.017215298755605	0.010527323400714808	0.1373393817428658	0.8001737928353667	0.8768095727417413	FALSE
LOC101929076	3.3388608628947187	0.010509119846463745	0.12653379717936045	0.8622406298873514	0.9165736010857325	FALSE
FOXN3-AS1	18.485843250271405	0.010506206652444724	0.095796958721237	0.8829642681002094	0.9300519038029722	FALSE
SMIM24	45.883232506231494	0.010495690761058664	0.1235923381597663	0.8695679715278629	0.9207710811885766	FALSE
ZNF559	288.98207980557953	0.010493783451711506	0.07039039289582495	0.8630900840216503	0.9170507404698824	FALSE
RPL37	3622.4009271020905	0.010477016660466503	0.09401482728820576	0.8477253969796612	0.9074221353997197	FALSE
JOSD2	421.5504135697707	0.010471661904195111	0.08208210395737214	0.8792883223430217	0.9275456557336738	FALSE
ITGB1	1835.9661020756027	0.010453156675827486	0.08231065402113272	0.8773007616035633	0.9263027090368882	FALSE
FTSJ3	567.0729514869199	0.010449678592645036	0.07470599371544169	0.8707829386719301	0.9216738964341513	FALSE
LINC02983	89.79931125945659	0.010420043159843162	0.07442891412858041	0.8824326947004866	0.9297486651209802	FALSE
ART5	3.4730739856040618	0.01041985254895795	0.12473196708071238	0.8668328017329769	0.919363255062607	FALSE
KEL	122.36083569603049	0.010418760278144682	0.11969467840743953	0.8772200018340189	0.9263027090368882	FALSE
RNASEK-C17orf49	59.104716174331756	0.010351413637698757	0.08830800992267218	0.8821658396588414	0.9295102826783668	FALSE
LSM8	578.9953831237881	0.010319852547257171	0.05109584515188571	0.8290863453151265	0.8958061366382156	FALSE
SNHG29	649.1045177087102	0.01031430068993418	0.06780937217231876	0.8615524912117287	0.9159697022486946	FALSE
LINC00421	3.7817808211299577	0.01031109484798295	0.12956959202353185	0.8532054379269556	0.9108975761537911	FALSE
PGLYRP1	23.65235210231081	0.010292832688709579	0.11517290366443554	0.8816585217479705	0.929083675470249	FALSE
IL13	3.31873128166653	0.010263817838981032	0.12743209311554576	0.8624119741969374	0.9166706093381757	FALSE
ACOT1	157.5599843002078	0.010261295274826247	0.12053601974308774	0.8771070079418574	0.9262626390808247	FALSE
LYPD1	600.9279785227593	0.010260487396308018	0.0980990616224502	0.8859297216064989	0.931481933321736	FALSE
SCARF2	349.54968785759615	0.01024088395580184	0.09345478810623291	0.8837685181382205	0.930385326154065	FALSE
SHTN1	7760.278410510523	0.010202329684245807	0.1171606630481525	0.8996196723809271	0.9390831527653526	FALSE
ZSCAN5B	3.613297854297221	0.01019614187870766	0.12930264988588797	0.8578431251569689	0.9134259649794563	FALSE
LINC01973	11.298406714238475	0.010150641918145317	0.10482086993433441	0.8882065552495638	0.9328248596329457	FALSE
BTN3A2	328.4194550982513	0.010150293802721486	0.09737268274969117	0.8847843070615277	0.9309409549686304	FALSE
LOC101929106	5.402577696845279	0.010124870206341362	0.11860738341810358	0.8810511532494478	0.9287344321415664	FALSE
SOCS4	444.8113814288338	0.01011362342917978	0.06361355568064617	0.8598022628856217	0.9149162553794287	FALSE
UBALD1	1673.953002000602	0.010108522962621151	0.09064000662438712	0.8855658561123624	0.9313352128508384	FALSE
COL4A2-AS2	3.9328608250553465	0.010091968210909569	0.12256313520532176	0.8744649759640838	0.9242037040521609	FALSE
MOS	1.890655388338865	0.010073825089331283	0.1326233801995371	0.8337718413840312	0.8987900260389547	FALSE
ADGRF4	2.625135103083261	0.010070796346216474	0.1276579277135074	0.864861747351673	0.9183382091939197	FALSE
ZSCAN31	277.01544974321223	0.010064946358605832	0.10214746710581186	0.8896298906564127	0.9336790508392903	FALSE
PI16	261.44619997711953	0.010057746750786363	0.10725099737454268	0.886812536243423	0.9320468564200193	FALSE
TCEAL3	1028.1030455918103	0.010038613090999205	0.06731479776169395	0.8664943642763665	0.9191481885213553	FALSE
ZBED3	651.6496836283798	0.01001397230268799	0.09493651511485525	0.8903463102475209	0.9340232753458169	FALSE
RN7SKP287	2.071243273361284	0.010007567416304982	0.13180417081999551	0.8501756465148946	0.9090247968247999	FALSE
MYO1H	23.666101813559052	0.01000082719207775	0.12072121690996164	0.8802640110282464	0.928152008360761	FALSE
RARRES1	29.441129942220005	0.009979991600236285	0.11628668822881322	0.8863171068282185	0.9316544774318845	FALSE
DYRK3	87.62867841755276	0.009979668760631086	0.07849708193817244	0.8799061092037586	0.927901135723143	FALSE
MYO7A	308.78337450508366	0.00996162549494021	0.08436914823564677	0.8860961068537572	0.9315359974957537	FALSE
CTSK	77.91954478977635	0.00993662352447441	0.0694516619232463	0.8683260322693629	0.9198998591210771	FALSE
PDXK	14217.214961291564	0.009933083565936307	0.06818970676471356	0.8448982605953591	0.9058309663947294	FALSE
UNC5B	3319.3307167525218	0.009889406076431368	0.10297374789203842	0.892055933548773	0.9350677426071939	FALSE
TMEM101	231.58153818709044	0.009861947333510626	0.0512227721722508	0.8392687929894176	0.9021161980725282	FALSE
